0.658026,-9.88474,-0.89013,-2.77031,12.3972,0.830359,4
0.693918,-9.88594,-0.910469,-1.90407,10.7172,0.734109,4
0.690329,-9.87159,-0.892522,-0.889069,9.36971,0.62036,4
0.668793,-9.82373,-0.891326,0.0646787,8.01346,0.43661,4
0.692722,-9.79621,-0.892522,0.458427,6.41222,0.296611,4
0.719043,-9.79023,-0.906879,0.817177,4.96847,0.139111,4
0.735792,-9.7675,-0.942772,1.24593,3.85722,-0.140888,4
0.905683,-9.79023,-0.976271,1.73592,1.39848,-0.420887,4
0.941575,-9.74476,-0.96311,2.13842,1.23223,-0.490888,4
0.943968,-9.65384,-0.959521,2.66342,1.43348,-0.692137,4
0.940379,-9.58923,-0.930808,2.50592,1.30223,-0.735887,4
0.957129,-9.59641,-0.917647,1.86717,0.995981,-0.508388,4
0.927218,-9.64307,-0.935593,1.50842,1.01348,-0.263388,4
0.905683,-9.68016,-0.9667,1.09718,0.820982,-0.184638,4
0.951146,-9.73519,-0.959521,0.598427,0.313483,-0.0796385,4
0.978664,-9.77826,-0.960718,0.397178,0.234733,0.0253611,4
0.999003,-9.80817,-0.971485,0.397178,0.252233,0.156611,4
0.921236,-9.7316,-0.928415,1.27218,0.610982,0.50661,4
0.90329,-9.72084,-0.916451,1.09718,0.488482,0.611609,4
0.862612,-9.70289,-0.932004,1.02718,0.383482,0.60286,4
0.845862,-9.69212,-0.943968,0.895926,0.147233,0.39286,4
0.900897,-9.70169,-0.945164,0.537178,-0.246515,0.0866113,4
0.94995,-9.73759,-0.954736,0.309678,-0.202765,-0.140888,4
0.969093,-9.75673,-0.94995,0.414678,-0.0102668,-0.333388,4
0.975075,-9.73639,-0.943968,0.685926,0.287233,-0.569637,4
0.981057,-9.71366,-0.9332,0.887176,0.558482,-0.718387,0
0.94995,-9.6981,-0.906879,0.860927,0.680982,-0.709637,0
0.900897,-9.69571,-0.9332,0.134678,0.112233,-0.552137,0
0.939182,-9.74237,-0.939182,-0.29407,-0.185266,-0.587138,0
0.958325,-9.77348,-0.958325,-0.39032,-0.167766,-0.604637,0
0.981057,-9.78903,-0.952343,-0.36407,-0.150267,-0.560887,0
0.984646,-9.80099,-0.937986,-0.127821,-0.0627661,-0.482138,0
0.994217,-9.79621,-0.926022,0.117178,0.0684834,-0.429637,0
0.937986,-9.734,-0.943968,0.510927,0.392232,-0.412138,0
0.870987,-9.67657,-0.935593,0.729676,0.444732,-0.464637,0
0.805184,-9.6335,-0.955932,0.475928,0.155983,-0.412138,0
0.805184,-9.69332,-0.964307,-0.136571,-0.465264,-0.394638,0
0.900897,-9.79023,-0.937986,0.117178,-1.41901,-0.867136,0
0.952343,-9.77108,-0.92004,0.510927,-1.38401,-0.954636,0
0.960718,-9.72323,-0.927218,0.878427,-1.32276,-0.937136,0
0.960718,-9.63828,-0.934397,0.983426,-1.33151,-0.779636,0
0.97986,-9.62392,-0.934397,0.668427,-1.49776,-0.403388,0
0.989432,-9.63708,-0.958325,0.187179,-1.58526,-0.0971384,0
1.0002,-9.69571,-0.9667,-0.127821,-1.55901,0.0428615,0
0.991824,-9.71725,-0.971485,-0.0840712,-1.32276,0.0253611,0
0.97986,-9.79501,-1.04327,-1.10782,-1.87401,0.882859,0
0.836291,-9.667,-0.940379,0.528427,0.409733,0.37536,0
0.827916,-9.70289,-0.939182,0.134678,0.112233,0.65536,0
0.832702,-9.72921,-0.955932,-0.0228209,-0.246515,0.672859,0
0.880558,-9.76031,-0.945164,-0.162821,-0.579015,0.36661,0
0.917647,-9.76989,-0.932004,-0.171571,-0.596515,-0.0183883,0
0.924825,-9.77467,-0.943968,-0.0228209,-0.465264,-0.429637,0
0.9332,-9.74476,-0.947557,0.160928,-0.351516,-0.770886,0
0.96311,-9.68853,-0.954736,0.265928,-0.220265,-0.972136,0
0.930808,-9.62871,-0.959521,0.292178,0.0247335,-0.867136,0
0.924825,-9.72682,-0.988235,-0.871569,0.0247335,0.112861,0
0.916451,-9.74596,-0.989432,-0.819069,0.243483,0.174111,0
0.92004,-9.75553,-0.975075,-0.714069,0.339732,0.147861,0
0.912861,-9.76031,-0.9667,-0.62657,0.488482,0.0778613,0
0.898504,-9.74955,-0.959521,-0.55657,0.479733,-0.000888348,0
0.891326,-9.74237,-0.969093,-0.44282,0.400982,0.0253611,0
0.876969,-9.72562,-0.958325,-0.302821,0.295982,0.200361,0
0.855434,-9.7005,-0.97986,-0.162821,0.243483,0.43661,0
0.83988,-9.667,-0.977468,-0.0928216,-0.0102668,0.60286,0
0.882951,-9.71964,-0.972682,-0.39907,-0.491514,0.672859,0
0.898504,-9.73759,-0.965504,0.388428,-0.596515,-0.342137,0
0.906879,-9.71605,-0.975075,0.510927,-0.500265,-0.630887,0
0.914058,-9.71485,-0.983449,0.432177,-0.500265,-0.779636,0
0.915254,-9.70648,-0.978664,0.440928,-0.369016,-0.744637,0
0.899701,-9.69212,-0.982253,0.458427,-0.220265,-0.473388,0
0.899701,-9.68375,-0.970289,0.292178,-0.281515,-0.0708885,0
0.878165,-9.68255,-0.965504,0.204678,-0.176516,0.27036,0
0.870987,-9.70169,-0.957129,-0.0403214,-0.237765,0.48911,0
0.878165,-9.734,-0.960718,-0.180321,-0.246515,0.52411,0
0.885344,-9.75553,-0.958325,-0.171571,-0.115266,0.43661,0
0.880558,-9.74237,-0.964307,-0.136571,0.243483,-0.0708885,0
0.867398,-9.76031,-0.978664,-0.215321,0.313483,-0.228388,0
0.850648,-9.75194,-0.977468,-0.171571,0.348483,-0.412138,0
0.838684,-9.75314,-0.960718,-0.145321,0.243483,-0.534637,0
0.844666,-9.75912,-0.961914,-0.101572,0.190983,-0.587138,0
0.85663,-9.7651,-0.953539,-0.136571,-0.00151634,-0.639637,0
0.866201,-9.74237,-0.947557,-0.0228209,-0.0365167,-0.674636,0
0.882951,-9.73878,-0.970289,0.0909286,-0.202765,-0.727137,0
0.904486,-9.73998,-0.959521,0.0296788,-0.316516,-0.718387,0
0.915254,-9.77587,-0.977468,0.0734282,-0.307766,-0.727137,0
0.909272,-9.75792,-0.941575,0.659677,-0.00151634,-0.849636,0
0.893719,-9.75314,-0.945164,0.747176,0.112233,-0.963385,0
0.909272,-9.71485,-0.928415,0.755926,0.033484,-1.03339,0
0.92004,-9.68853,-0.917647,0.650927,-0.0102668,-1.07714,0
0.92004,-9.6646,-0.912861,0.370928,-0.0540166,-1.00714,0
0.926022,-9.65862,-0.924825,-0.0315709,-0.167766,-0.753386,0
0.943968,-9.65503,-0.932004,-0.215321,-0.237765,-0.412138,0
0.940379,-9.68135,-0.928415,-0.38157,-0.237765,-0.140888,0
0.948754,-9.71127,-0.942772,-0.43407,-0.220265,-0.000888348,0
0.929611,-9.73041,-0.935593,-0.36407,-0.0365167,-0.0708885,0
0.905683,-9.69571,-0.930808,-0.232821,0.033484,-0.420887,0
0.893719,-9.67298,-0.930808,-0.320321,-0.0627661,-0.237138,0
0.88654,-9.64905,-0.929611,-0.47782,-0.246515,0.0166111,0
0.896111,-9.6646,-0.930808,-0.740319,-0.439015,0.35786,0
0.892522,-9.67776,-0.964307,-0.941569,-0.552765,0.769109,0
0.90329,-9.72921,-0.967896,-1.08157,-0.727764,0.987859,0
0.908076,-9.75434,-0.975075,-1.01157,-0.684014,0.979109,0
0.912861,-9.80099,-0.967896,-0.924069,-0.657764,0.725359,0
0.926022,-9.81176,-0.981057,-0.696569,-0.491514,0.50661,0
0.887737,-9.77228,-0.993021,-0.311571,-0.159016,0.30536,0
0.863809,-9.65623,-0.982253,-0.41657,-0.229015,0.209111,0
0.87338,-9.72562,-1.00618,-0.731569,-0.395266,0.39286,0
0.906879,-9.78305,-1.00857,-0.757819,-0.404015,0.32286,0
0.926022,-9.81176,-1.00618,-0.51282,-0.194016,0.121611,0
0.927218,-9.81655,-1.00498,-0.25032,-0.00151634,-0.0796385,0
0.937986,-9.80817,-1.00618,0.0646787,0.330983,-0.114638,0
0.909272,-9.75912,-1.00379,0.440928,0.637232,-0.0883884,0
0.882951,-9.71127,-0.99661,0.650927,0.829731,0.0691109,0
0.853041,-9.68494,-0.985843,0.493428,0.820982,0.38411,0
0.819541,-9.71246,-0.973878,0.143429,0.645982,0.707859,0
0.859023,-9.78664,-0.976271,-0.189071,-0.089016,0.147861,0
0.880558,-9.77826,-0.976271,-0.0840712,-0.106516,-0.289638,0
0.891326,-9.75434,-0.990628,0.0996785,-0.00151634,-0.683387,0
0.917647,-9.71485,-0.995414,0.230928,0.0597334,-0.867136,0
0.960718,-9.69093,-1.00498,0.274678,0.173483,-0.867136,0
0.959521,-9.65264,-1.02891,0.318428,0.523482,-0.700887,0
0.976271,-9.63948,-1.05164,0.0734282,0.733481,-0.543387,0
1.01934,-9.67418,-1.05643,-0.302821,0.943481,-0.359638,0
1.05404,-9.69691,-1.09113,-0.51282,1.56473,-0.263388,0
1.15932,-9.70768,-1.16411,-0.687819,2.38723,-0.219638,0
2.22293,-9.95174,-1.59362,-1.86907,11.601,0.00786161,0
2.34138,-10.0295,-1.81615,0.0909286,20.2809,-0.00963831,0
2.0339,-9.66819,-1.8987,3.36342,29.8184,-0.884636,0
1.7994,-9.0652,-1.83769,3.26717,37.1159,-1.44463,3
2.01595,-8.84745,-1.69651,-2.02657,41.5871,-1.01589,3
2.2014,-9.14058,-1.79222,-8.22155,47.9571,-0.140888,3
2.10688,-9.48036,-1.96092,-11.739,55.9108,-0.123388,3
1.89751,-9.42891,-2.0004,-12.439,64.0308,-1.05089,3
1.8652,-9.21715,-1.75992,-13.9615,70.0945,-1.74213,3
1.74915,-9.17647,-1.61515,-16.7528,76.2195,-1.45339,3
1.03131,-9.52582,-1.4656,-22.2478,87.2095,0.41036,3
0.880558,-9.46361,-1.32443,-23.0178,87.9795,1.38161,3
0.756131,-9.51625,-1.21675,-24.4003,87.7345,2.5541,3
0.580259,-9.63111,-1.11386,-25.6428,86.5007,3.49035,3
0.411565,-9.72203,-1.02413,-25.9315,84.3045,4.08535,3
0.285942,-9.76151,-0.915254,-25.6777,80.857,4.48785,3
0.190229,-9.79023,-0.831505,-25.214,76.587,4.92535,3
0.133998,-9.88833,-0.784845,-24.6627,71.4158,5.50285,3
0.108873,-10.0092,-0.723828,-23.4378,65.7633,5.95784,3
0.0526421,-10.0905,-0.671186,-21.224,59.8571,6.22034,3
0.00598205,-10.1168,-0.569491,-13.8828,38.9884,4.9866,3
-0.0430708,-10.1432,-0.58983,-11.3278,31.7171,3.94535,3
-0.04666,-10.1707,-0.607777,-8.76405,24.3147,2.96535,3
-0.0191426,-10.1671,-0.613759,-5.9903,17.0084,2.02911,3
0.0119641,-10.1049,-0.644865,-3.06781,10.0085,1.28536,3
0.0502492,-10.0367,-0.695115,-0.57407,3.13972,0.830359,3
0.108873,-9.98405,-0.721436,1.44718,-3.58026,0.53286,3
0.178265,-9.93739,-0.789631,3.24967,-9.70524,0.27036,3
0.26321,-9.95294,-0.798006,4.65841,-15.559,0.0778613,3
0.293121,-9.96132,-0.836291,6.49591,-20.4502,-0.167138,3
0.417547,-9.8668,-0.964307,11.6146,-33.7852,0.165361,3
0.506082,-9.88235,-1.00738,12.8396,-37.6877,0.51536,3
0.611366,-9.9314,-1.04327,14.1171,-40.9514,0.742859,3
0.691525,-9.9661,-1.04327,15.6746,-43.4801,0.707859,3
0.715453,-9.93978,-1.08036,17.4509,-45.2826,0.37536,3
0.71665,-9.85484,-1.10548,18.6934,-47.2076,-0.140888,3
0.723828,-9.79741,-1.12582,19.3234,-49.0101,-0.630887,3
0.631705,-9.72443,-1.11984,19.6471,-50.5851,-1.18213,3
0.532403,-9.62871,-1.15214,19.6296,-52.3789,-1.71588,3
0.568295,-9.6,-1.14018,18.4834,-55.1701,-1.95213,3
1.02173,-9.8668,-1.21675,16.8821,-58.4951,-1.88213,3
1.08873,-9.83569,-1.22512,17.9846,-57.3926,-1.98713,3
1.12223,-9.73998,-1.23589,18.8684,-56.0013,-1.97838,3
1.11745,-9.64426,-1.24307,18.9821,-54.5226,-1.87338,3
1.08036,-9.5988,-1.24187,18.5359,-53.0789,-1.80338,3
1.01815,-9.55573,-1.2323,17.7484,-51.7226,-1.70713,3
0.978664,-9.48753,-1.2323,16.6196,-50.6901,-1.62838,3
1.04207,-9.44446,-1.19162,14.7209,-50.0339,-1.42713,3
1.12941,-9.48036,-1.18564,12.8571,-49.0539,-1.16464,3
1.27178,-9.59162,-1.21795,11.3696,-47.5489,-0.989635,3
1.40459,-9.63589,-1.23948,11.0371,-38.4926,-1.51464,3
1.36869,-9.56291,-1.17607,10.3984,-35.5789,-1.91713,3
1.27298,-9.50907,-1.15454,9.21715,-32.8139,-2.06588,3
1.2012,-9.49232,-1.11027,7.51966,-30.7314,-2.12713,3
1.19043,-9.48993,-1.08155,5.84841,-28.9552,-2.17963,3
1.23111,-9.54736,-1.08754,4.19467,-27.2839,-1.83838,3
1.31605,-9.64905,-1.10429,2.88217,-25.2627,-1.39213,3
1.3316,-9.74955,-1.13061,2.55842,-22.4364,-1.11213,3
1.3663,-9.79382,-1.13898,2.62842,-19.5052,-0.980886,3
1.34596,-9.75673,-1.10309,2.96092,-16.3027,-0.893386,3
1.17727,-9.55693,-1.01216,1.83217,-8.86524,-0.648387,3
1.14616,-9.60957,-0.983449,0.887176,-7.0015,-0.482138,3
1.06839,-9.6646,-0.982253,0.362178,-5.33025,-0.394638,3
1.01097,-9.68614,-0.971485,0.117178,-3.9915,-0.298388,3
0.988235,-9.71605,-0.937986,-0.127821,-3.12526,-0.0971384,3
0.965504,-9.73759,-0.935593,-0.197821,-2.25901,0.0603609,3
0.94995,-9.75912,-0.906879,-0.171571,-1.62901,0.0866113,3
0.934397,-9.75553,-0.893719,-0.0665708,-1.03401,0.0516114,3
0.940379,-9.74356,-0.87338,-0.0753207,-0.544015,-0.000888348,3
0.965504,-9.75434,-0.880558,-0.197821,-0.124016,0.0516114,3
0.875773,-9.77108,-0.869791,-0.0665708,1.35473,-0.00963831,3
0.836291,-9.75194,-0.845862,-0.0403214,1.64348,0.156611,3
0.765703,-9.73041,-0.837487,0.0384288,1.73973,0.182861,3
0.754935,-9.70887,-0.817148,-0.0490713,1.42473,0.0428615,3
0.813559,-9.71844,-0.817148,-0.42532,0.864731,-0.202138,3
0.881755,-9.74237,-0.795613,-0.714069,0.540982,-0.657136,3
0.908076,-9.74955,-0.815952,-0.56532,0.645982,-1.11213,3
0.92004,-9.73759,-0.825523,-0.28532,0.733481,-1.42713,3
0.900897,-9.6993,-0.827916,-0.119071,0.995981,-1.49714,3
0.868594,-9.72443,-0.818345,-0.329071,0.969731,-1.14714,3
0.79322,-9.78305,-0.80638,-0.46032,0.190983,-0.219638,3
0.803988,-9.7663,-0.820738,-0.320321,-0.0190163,-0.132138,3
0.837487,-9.76989,-0.819541,-0.28532,-0.491514,-0.175888,0
0.898504,-9.78066,-0.805184,-0.320321,-0.762765,-0.245888,0
0.912861,-9.75912,-0.837487,-0.0665708,-0.631515,-0.359638,0
0.902094,-9.7316,-0.860219,0.239678,-0.465264,-0.377138,0
0.896111,-9.74356,-0.867398,0.160928,-0.447764,-0.412138,0
0.92004,-9.78305,-0.874576,0.0646787,-0.290265,-0.552137,0
0.896111,-9.80817,-0.882951,0.292178,0.0859833,-0.700887,0
0.922433,-9.78305,-0.860219,0.502177,0.383482,-0.849636,0
0.899701,-9.67537,-0.817148,0.405928,0.899731,-0.805887,0
0.881755,-9.65144,-0.795613,0.274678,0.829731,-0.560887,0
0.853041,-9.66939,-0.801595,0.0559287,0.707232,-0.202138,0
0.848255,-9.74716,-0.808774,-0.34657,0.330983,0.200361,0
0.874576,-9.82373,-0.813559,-0.43407,0.033484,0.27036,0
0.868594,-9.80937,-0.814755,0.00342846,0.0684834,0.182861,0
0.898504,-9.76271,-0.786041,0.257178,-0.0277662,0.0428615,0
0.904486,-9.73639,-0.76331,0.213428,-0.0802655,0.0778613,0
0.896111,-9.70528,-0.787238,0.125928,-0.150267,0.0778613,0
0.88654,-9.66101,-0.80997,0.108428,-0.194016,0.0516114,0
0.914058,-9.75792,-0.854237,-0.749069,-0.220265,0.191611,0
0.915254,-9.79501,-0.866201,-0.661569,-0.0277662,0.130361,0
0.927218,-9.73041,-0.830309,-0.34657,-1.51526,0.57661,0
1.04566,-9.74476,-0.862612,-0.0140715,-0.701514,0.00786161,0
1.04925,-9.75075,-0.861416,0.0996785,-0.552765,0.0428615,0
1.05643,-9.74955,-0.848255,0.213428,-0.430264,0.200361,0
0.971485,-9.61436,-0.82313,0.309678,-0.124016,1.31161,0
0.97986,-9.66819,-0.841076,-0.189071,-0.220265,1.39911,0
0.972682,-9.69093,-0.848255,-0.43407,-0.281515,1.12786,0
0.993021,-9.72562,-0.842273,-0.52157,-0.351516,0.751609,0
1.0325,-9.76391,-0.83988,-0.43407,-0.281515,0.42786,0
1.00259,-9.75075,-0.835095,-0.197821,0.120983,0.182861,0
0.887737,-9.72682,-0.838684,0.00342846,0.208483,1.10161,0
0.885344,-9.72801,-0.857826,-0.24157,-0.132766,1.49536,0
0.90329,-9.74476,-0.868594,-0.46907,-0.395266,1.66161,0
0.888933,-9.79621,-0.870987,-0.617819,-0.386515,1.60911,0
0.922433,-9.82612,-0.878165,-0.661569,-0.526515,1.35536,0
0.94995,-9.84766,-0.876969,-0.40782,-0.334016,0.917859,0
0.928415,-9.82133,-0.868594,0.0559287,-0.0277662,0.44536,0
0.923629,-9.77946,-0.853041,0.309678,0.0772333,0.0253611,0
0.906879,-9.73639,-0.832702,0.475928,0.199733,-0.140888,0
0.868594,-9.72921,-0.857826,0.440928,0.278483,-0.123388,0
0.900897,-9.75434,-0.874576,-0.136571,-0.0802655,0.27036,0
0.941575,-9.77707,-0.860219,-0.127821,-0.00151634,0.191611,0
0.971485,-9.76989,-0.837487,-0.0840712,0.0772333,-0.0533886,0
0.943968,-9.74716,-0.82672,0.160928,0.365983,-0.438387,0
0.928415,-9.71725,-0.824327,0.152178,0.409733,-0.727137,0
0.914058,-9.72443,-0.82672,0.0471787,0.313483,-0.849636,0
0.900897,-9.72801,-0.824327,-0.110321,0.190983,-0.840886,0
0.908076,-9.72801,-0.830309,-0.24157,-0.0540166,-0.718387,0
0.915254,-9.72682,-0.847059,-0.25907,-0.237765,-0.420887,0
0.93679,-9.76031,-0.833898,-0.302821,-0.430264,-0.167138,0
0.975075,-9.74117,-0.838684,0.108428,-0.474014,-0.280888,0
0.970289,-9.72921,-0.847059,0.187179,-0.377766,-0.569637,0
0.9667,-9.71485,-0.851844,0.134678,-0.334016,-0.762137,0
0.969093,-9.70289,-0.849451,0.0996785,-0.299015,-0.797136,0
0.955932,-9.7005,-0.855434,0.00342846,-0.194016,-0.578387,0
0.952343,-9.70289,-0.847059,-0.0490713,-0.0452662,-0.324638,0
0.934397,-9.71127,-0.850648,-0.101572,0.0509839,-0.0883884,0
0.927218,-9.71725,-0.841076,-0.119071,0.0159836,0.130361,0
0.914058,-9.71964,-0.812363,-0.162821,-0.0365167,0.200361,0
0.92004,-9.74596,-0.805184,-0.302821,-0.299015,0.156611,0
0.926022,-9.75194,-0.857826,-0.189071,-0.386515,-0.648387,0
0.952343,-9.77707,-0.861416,-0.276571,-0.386515,-0.832137,0
0.953539,-9.79023,-0.867398,-0.101572,-0.194016,-0.875886,0
0.942772,-9.75553,-0.861416,0.195928,0.033484,-0.788386,0
0.929611,-9.72203,-0.847059,0.274678,0.164733,-0.630887,0
0.926022,-9.71007,-0.832702,0.152178,0.138484,-0.359638,0
0.909272,-9.71366,-0.847059,-0.0053215,0.112233,-0.219638,0
0.912861,-9.72443,-0.844666,-0.136571,-0.0102668,-0.210888,0
0.932004,-9.74237,-0.83988,-0.329071,-0.141516,-0.403388,0
0.953539,-9.79142,-0.849451,-0.49532,-0.132766,-0.718387,0
0.946361,-9.72921,-0.83988,0.537178,0.400982,-1.26964,0
0.934397,-9.65264,-0.824327,0.659677,0.304733,-1.27839,0
0.9332,-9.62632,-0.814755,0.388428,0.0597334,-1.02464,0
0.924825,-9.6335,-0.815952,0.0384288,-0.194016,-0.674636,0
0.940379,-9.68494,-0.833898,-0.276571,-0.439015,-0.534637,0
0.961914,-9.73639,-0.859023,-0.60907,-0.727764,-0.604637,0
0.991824,-9.79142,-0.859023,-0.65282,-0.850265,-0.744637,0
1.01575,-9.83689,-0.867398,-0.39907,-0.727764,-0.840886,0
1.01575,-9.82373,-0.87338,0.117178,-0.377766,-0.919636,0
1.01336,-9.78185,-0.859023,0.554677,-0.124016,-0.928386,0
0.923629,-9.65025,-0.831505,0.580927,0.392232,0.0428615,0
0.932004,-9.67537,-0.843469,0.0471787,0.0247335,0.35786,0
0.957129,-9.72323,-0.830309,-0.44282,-0.132766,0.51536,0
0.973878,-9.76869,-0.845862,-0.58282,-0.167766,0.36661,0
0.984646,-9.78783,-0.848255,-0.36407,0.0159836,0.0778613,0
0.967896,-9.77467,-0.848255,0.0559287,0.260983,-0.289638,0
0.973878,-9.75194,-0.829112,0.239678,0.322233,-0.622137,0
0.978664,-9.72203,-0.832702,0.344677,0.435982,-0.823386,0
0.955932,-9.69452,-0.825523,0.388428,0.532232,-0.928386,0
0.914058,-9.68614,-0.830309,0.248428,0.435982,-0.954636,0
0.958325,-9.72562,-0.833898,-0.42532,-0.246515,-0.447137,0
0.995414,-9.74117,-0.841076,-0.46907,-0.386515,-0.315888,0
1.01575,-9.76391,-0.833898,-0.35532,-0.325266,-0.272138,0
1.01695,-9.7651,-0.83988,-0.101572,-0.132766,-0.175888,0
0.994217,-9.76031,-0.830309,0.0734282,-0.0802655,-0.0533886,0
0.96311,-9.75194,-0.830309,0.283428,0.0597334,0.0166111,0
0.908076,-9.68614,-0.847059,0.475928,0.234733,0.00786161,0
0.928415,-9.67537,-0.827916,0.187179,-0.124016,-0.0796385,0
0.989432,-9.70768,-0.836291,-0.37282,-0.447764,-0.167138,0
0.989432,-9.7328,-0.843469,-0.49532,-0.299015,-0.429637,0
0.97986,-9.70289,-0.841076,-0.43407,0.0859833,-0.315888,0
0.96311,-9.75314,-0.851844,-0.46032,0.0597334,-0.105888,0
0.946361,-9.75673,-0.855434,-0.232821,0.0684834,0.0428615,0
0.947557,-9.7328,-0.849451,-0.0665708,-0.0190163,0.0603609,0
0.964307,-9.72682,-0.83988,-0.171571,-0.220265,0.261611,0
0.99661,-9.74476,-0.843469,-0.302821,-0.299015,0.45411,0
1.00618,-9.74835,-0.842273,-0.24157,-0.307766,0.62036,0
0.985843,-9.71844,-0.842273,-0.0053215,-0.185266,0.856609,0
0.954736,-9.70648,-0.832702,0.0909286,-0.124016,1.09286,0
0.94995,-9.72323,-0.835095,-0.0928216,-0.325266,1.25036,0
1.0002,-9.72562,-0.857826,-0.189071,-0.395266,0.62911,0
1.01456,-9.71844,-0.854237,-0.25032,-0.211515,0.50661,0
1.01575,-9.73519,-0.850648,-0.232821,-0.0540166,0.51536,0
0.967896,-9.72203,-0.855434,0.0296788,0.339732,0.63786,0
0.932004,-9.71725,-0.845862,0.117178,0.470983,0.699109,0
0.929611,-9.71964,-0.83988,-0.0490713,0.287233,0.690359,0
0.926022,-9.75673,-0.841076,-0.197821,0.173483,0.57661,0
0.912861,-9.77826,-0.847059,-0.127821,0.129734,0.35786,0
0.935593,-9.77826,-0.83988,-0.145321,0.0684834,0.165361,0
0.943968,-9.77108,-0.855434,-0.110321,0.0509839,0.0691109,0
0.865005,-9.77348,-0.830309,0.169678,-0.0277662,-0.158389,0
0.885344,-9.78185,-0.82313,0.117178,-0.246515,-0.245888,0
0.879362,-9.79262,-0.824327,0.160928,-0.430264,-0.403388,0
0.882951,-9.76869,-0.821934,0.239678,-0.570265,-0.578387,0
0.899701,-9.75075,-0.799202,0.239678,-0.771515,-0.604637,0
0.848255,-9.74716,-0.756131,0.257178,-1.01651,-0.604637,0
0.740578,-9.7651,-0.679561,0.362178,-1.45401,-0.692137,0
0.526421,-9.81057,-0.527617,0.467177,-2.67026,-1.05964,0
0.199801,-9.8321,-0.366102,0.825926,-5.08525,-1.84713,0
-0.180658,-9.77587,-0.314656,1.41217,-8.83024,-2.81838,0
-0.0143569,-10.069,-0.18664,-2.37656,-31.3439,-4.68213,0
0.142373,-10.3502,-0.307477,-0.60032,-35.7539,-5.15462,4
0.00478564,-10.3418,-0.26321,3.31092,-39.7351,-6.19587,4
-0.278764,-9.99362,-0.168694,7.28341,-44.5651,-7.67462,4
-0.4666,-9.72084,-0.199801,8.25465,-51.1801,-8.65461,4
-0.272782,-9.90628,-0.228514,5.60341,-61.0151,-9.16211,4
0.0334995,-10.3023,-0.407976,4.96466,-67.7526,-9.90586,4
0.252443,-10.5284,-0.643669,7.62466,-71.9088,-11.2709,4
0.473778,-10.4052,-0.764506,11.9996,-74.945,-12.8983,4
0.656829,-10.0929,-0.814755,15.7709,-77.0363,-13.9833,4
0.952343,-9.74117,-1.13061,19.7171,-78.7687,-13.6683,4
1.17966,-9.61914,-1.21077,20.0496,-79.25,-13.1696,4
1.48833,-9.5677,-1.2347,20.0321,-78.0512,-12.2859,4
1.70728,-9.55932,-1.3005,19.9971,-75.1463,-11.1396,4
1.86042,-9.57368,-1.3675,19.9534,-71.3313,-10.1246,4
2.00159,-9.52343,-1.39382,19.9271,-66.7288,-9.21461,4
2.11166,-9.43609,-1.37587,19.7521,-61.5401,-8.53211,4
2.14756,-9.332,-1.40459,19.1746,-55.5639,-7.94587,4
2.21934,-9.2997,-1.40578,17.6696,-49.7714,-7.19337,4
2.30309,-9.30568,-1.42971,16.0159,-43.3926,-6.32712,4
2.39282,-9.33081,-1.37468,11.4571,-21.9815,-3.79838,4
2.35334,-9.29731,-1.31246,9.6809,-14.7277,-2.59088,4
2.266,-9.27816,-1.25384,7.8609,-7.72775,-1.36588,4
2.16191,-9.23629,-1.20479,5.87466,-0.911513,-0.00963831,4
2.08175,-9.24347,-1.12343,3.40717,5.23972,1.37286,4
1.97049,-9.265,-1.06839,0.957175,11.181,2.7466,4
1.88554,-9.35832,-1.03011,-1.54532,16.3872,3.9891,4
1.79103,-9.42293,-0.99661,-3.47031,21.3484,4.87285,4
1.61635,-9.40379,-0.935593,-4.77406,25.9859,5.4941,4
1.49073,-9.37866,-0.88654,-6.4278,29.6084,5.98409,4
1.4321,-9.57727,-0.863809,-12.439,37.7371,6.93784,4
1.43091,-9.61795,-0.872184,-13.3665,40.4934,6.99909,4
1.42612,-9.57009,-0.89013,-13.9353,43.3896,7.25284,4
1.3986,-9.54496,-0.898504,-14.8453,45.9446,7.64659,4
1.32084,-9.57129,-0.862612,-15.7115,48.4121,8.08409,4
1.13898,-9.57368,-0.836291,-16.3153,50.6171,8.30284,4
0.93679,-9.55334,-0.798006,-17.1203,51.7371,8.38159,4
0.832702,-9.5988,-0.747756,-18.4853,51.3433,8.32034,4
0.820738,-9.71127,-0.754935,-19.7278,50.7046,8.23284,4
0.872184,-9.88594,-0.753739,-20.5065,49.7071,8.02284,4
0.908076,-9.87637,-0.748953,-17.2165,49.2346,6.94659,4
0.778863,-9.86321,-0.677168,-15.974,48.9721,6.87659,4
0.547956,-9.82014,-0.677168,-14.7928,48.3771,6.58784,4
0.411565,-9.80817,-0.635294,-14.504,45.9796,6.25534,4
0.355334,-9.83569,-0.619741,-14.5303,42.8996,5.73034,4
0.431904,-9.91585,-0.604187,-14.6003,39.4871,5.08285,4
0.51326,-10.002,-0.611366,-14.1365,36.6171,4.4791,4
0.552742,-10.0343,-0.667597,-12.8503,34.2284,3.8141,4
0.614955,-9.97807,-0.696311,-11.3715,31.9971,3.3416,4
0.626919,-9.91944,-0.717846,-9.99779,30.1859,3.1666,4
0.54676,-9.88474,-0.794416,-7.74905,24.0259,2.86035,4
0.575474,-9.88953,-0.794416,-7.34655,21.7947,2.7466,4
